-2.20	5.10	8.90
-1.65	5.14	9.26
-1.06	5.02	9.26
-1.06	4.90	9.30
-0.75	5.22	9.53
-0.27	5.02	9.18
0.35	5.02	9.14
0.04	5.84	9.26
-0.35	5.02	8.94
-0.43	5.57	9.10
-0.27	5.06	8.94
-0.12	5.45	9.30
0.20	4.59	9.45
0.04	4.43	9.38
0.24	4.55	9.49
0.63	4.16	9.45
0.94	4.20	9.22
1.41	4.28	9.41
1.45	4.24	9.34
1.96	3.96	9.34
2.35	4.24	9.30
2.51	3.84	9.14
2.82	3.69	9.22
3.37	3.88	9.26
3.45	3.37	8.98
3.45	2.67	9.06
3.84	2.94	9.06
3.88	2.63	9.02
4.47	2.51	8.94
4.75	2.43	8.87
5.02	1.96	8.63
5.10	1.73	8.28
5.57	1.45	8.39
5.69	1.26	8.20
5.88	0.94	8.08
6.08	0.90	8.04
6.20	0.47	7.88
6.32	0.27	7.81
6.39	-0.35	7.61
6.47	-0.59	7.57
6.51	-0.71	7.49
6.51	-0.90	7.41
6.67	-1.33	7.30
6.59	-1.57	7.26
6.71	-1.92	7.26
6.55	-2.35	7.18
6.75	-2.28	7.10
6.71	-2.71	6.98
6.90	-2.79	6.51
6.63	-3.26	6.63
6.83	-3.22	6.24
6.90	-3.53	6.28
6.71	-4.04	6.39
6.43	-3.88	6.16
6.67	-4.43	6.12
6.39	-4.59	6.08
6.43	-4.94	5.84
6.24	-5.22	5.77
5.96	-5.37	5.92
5.49	-5.45	5.69
5.45	-6.20	5.96
6.04	-6.24	5.77
5.33	-6.20	5.77
5.10	-6.67	5.84
4.79	-6.67	5.69
4.75	-7.02	5.53
4.51	-6.83	5.33
4.00	-7.22	5.41
4.00	-7.61	5.18
3.69	-7.77	5.18
3.49	-8.08	5.02
3.45	-8.39	4.86
3.06	-8.20	4.98
2.71	-8.47	4.90
2.90	-8.32	4.94
2.71	-8.36	4.98
2.43	-8.43	4.90
2.31	-8.71	5.10
2.08	-8.51	4.94
2.35	-8.43	5.02
2.16	-8.36	5.10
1.37	-8.39	4.98
1.92	-8.32	4.82
1.65	-9.10	5.53
1.37	-8.51	4.71
0.71	-9.53	4.71
0.90	-9.22	4.67
0.90	-9.22	5.02
0.27	-8.55	5.96
0.08	-8.71	5.81
-0.63	-8.00	5.77
-0.78	-8.67	5.41
-1.14	-8.12	6.12
-1.02	-8.43	6.12
-1.69	-7.85	6.86
-1.14	-8.08	5.84
-0.82	-7.49	6.32
-0.67	-8.00	6.83
-1.10	-7.65	6.79
-1.77	-7.53	6.59
-1.37	-6.79	6.59
-2.16	-6.98	6.86
-1.41	-7.65	6.83
-1.57	-6.98	7.18
-1.77	-6.98	7.02
-1.88	-7.26	7.10
-1.80	-7.53	7.22
-2.43	-7.22	6.86
-1.69	-6.98	6.71
-2.12	-6.86	6.51
-2.63	-7.61	6.63
-3.45	-7.37	6.71
-3.84	-7.30	6.86
-4.24	-6.98	6.90
-4.82	-7.18	7.26
-5.41	-7.37	6.98
-5.41	-6.83	6.47
-5.53	-5.88	6.51
-5.73	-6.04	7.14
-5.49	-6.00	6.51
-6.20	-5.49	6.20
-6.16	-4.63	6.59
-6.28	-5.37	6.71
-6.16	-5.26	6.20
-6.04	-4.59	6.79
-6.32	-4.24	6.51
-6.63	-4.12	6.83
-6.51	-4.04	6.79
-6.75	-4.63	6.90
-6.83	-4.28	6.90
-6.67	-4.24	7.06
-7.06	-4.82	6.47
-6.86	-4.90	6.39
-6.86	-4.86	6.24
-6.71	-5.22	5.84
-6.98	-5.88	5.49
-6.86	-5.88	5.33
-7.02	-5.61	4.82
-7.06	-6.35	4.75
-6.79	-6.24	4.79
-6.83	-6.59	4.35
-6.71	-6.63	3.77
-6.67	-7.10	3.57
-6.71	-6.98	3.33
-6.67	-6.83	3.33
-6.90	-7.06	3.14
-7.18	-7.02	2.86
-6.59	-6.35	2.12
-7.02	-6.86	2.08
-7.30	-7.02	1.73
-7.96	-6.12	2.04
-8.04	-6.47	1.37
-7.77	-6.79	1.41
-7.69	-6.98	1.02
-7.88	-6.79	0.90
-7.69	-6.63	0.71
-7.88	-6.59	0.27
-7.92	-6.59	0.20
-8.08	-6.47	-0.16
-8.00	-6.55	-0.20
-8.08	-6.51	-0.31
-8.08	-6.24	-0.51
-8.28	-6.24	-0.75
-8.20	-6.24	-0.51
-7.96	-6.08	-0.59
-8.32	-6.16	-0.75
-8.16	-6.04	-0.94
-8.36	-5.84	-1.22
-8.43	-5.84	-1.33
-8.39	-5.61	-1.53
-8.43	-5.57	-1.61
-8.67	-5.37	-1.61
-8.39	-5.37	-1.69
-8.47	-5.30	-1.65
-8.79	-5.22	-1.65
-8.59	-5.10	-1.92
-8.63	-5.22	-2.04
-8.63	-5.10	-2.08
-8.75	-5.02	-2.12
-8.67	-4.94	-2.20
-8.79	-4.63	-2.35
-8.90	-4.63	-2.31
-8.87	-4.39	-2.51
-8.87	-4.20	-2.43
-9.02	-4.31	-2.75
-9.02	-4.16	-2.71
-9.22	-3.84	-2.90
-9.22	-3.69	-2.86
-9.38	-3.77	-2.79
-9.18	-3.49	-2.90
-9.26	-3.33	-3.10
-9.49	-3.41	-3.33
-8.90	-2.94	-3.57
-8.90	-2.39	-3.45
-9.14	-2.71	-3.69
-8.94	-2.28	-4.04
-9.02	-2.39	-4.63
-8.67	-2.04	-4.71
-8.63	-1.96	-4.82
-8.55	-1.73	-5.30
-8.32	-1.57	-5.57
-8.24	-1.41	-5.84
-8.08	-1.29	-6.00
-8.04	-1.22	-6.20
-7.77	-0.71	-6.63
-7.69	-0.51	-6.55
-7.69	-0.35	-6.75
-7.53	0.00	-6.94
-7.53	0.12	-6.86
-7.69	0.47	-6.75
-7.61	0.39	-6.86
-7.61	0.59	-6.75
-7.85	0.94	-6.59
-7.65	1.10	-6.39
-7.77	1.37	-6.83
-7.61	1.73	-6.79
-7.77	1.92	-6.32
-7.92	2.98	-7.34
-7.92	2.94	-5.84
-7.92	3.49	-5.57
-8.04	3.61	-5.33
-7.88	3.73	-5.06
-8.32	4.31	-4.59
-8.43	4.67	-4.16
-8.28	4.75	-3.80
-8.36	4.90	-3.26
-8.39	4.63	-3.18
-8.55	4.90	-3.14
-8.87	4.82	-2.39
-8.79	5.06	-2.12
-8.75	5.18	-1.61
-8.94	5.26	-1.41
-9.02	5.14	-1.33
-9.02	5.30	-0.59
-8.98	5.33	-0.16
-9.22	5.02	0.31
-9.26	5.06	0.59
-9.14	4.98	0.86
-9.38	4.86	1.14
-9.22	4.94	1.45
-9.14	4.67	1.92
-9.10	4.43	2.43
-9.22	4.39	2.71
-9.26	4.28	2.75
-8.87	4.31	2.75
-9.41	4.51	2.51
-9.30	4.35	2.75
-9.10	4.16	3.02
-9.22	3.77	3.53
-9.34	3.37	3.88
-9.18	3.10	4.00
-9.26	2.71	4.20
-9.34	2.51	4.31
-9.38	2.12	4.47
-9.22	2.12	4.47
-9.30	2.00	4.59
-8.98	2.43	4.90
-9.14	2.28	4.82
-9.02	1.88	5.06
-9.22	2.08	4.82
-8.94	2.24	4.79
-8.90	1.69	4.82
-8.90	1.49	5.41
-8.75	1.14	5.69
-8.63	0.75	5.92
-8.36	0.31	5.96
-8.39	-0.35	6.39
-8.43	-0.63	6.63
-8.28	-0.71	6.71
-7.88	-1.10	6.51
-7.77	-1.33	6.59
-7.88	-1.84	6.59
-8.20	-1.73	6.47
-7.96	-2.12	6.71
-7.81	-2.20	6.71
-7.57	-2.71	6.63
-7.73	-3.10	6.71
-7.34	-3.30	6.35
-7.49	-3.73	6.35
-7.06	-3.80	6.59
-7.18	-3.80	6.55
-6.98	-3.84	6.47
-7.49	-3.77	6.47
-7.41	-3.30	6.55
-7.61	-2.90	6.32
-8.04	-2.55	6.47
-8.12	-2.59	5.73
-8.39	-1.92	5.02
-9.10	-2.16	5.53
-9.41	-1.45	4.98
-9.53	-1.33	5.45
-9.30	-1.26	3.84
-9.81	-0.75	3.65
-10.79	-0.59	3.33
-10.00	-0.63	2.59
-10.16	-0.67	2.12
-10.55	-0.51	1.84
-10.67	-0.08	1.61
-10.43	-0.55	0.63
-10.32	-0.63	0.08
-10.20	-0.75	-0.35
-10.20	-1.37	0.12
-10.43	-1.96	0.08
-9.65	-2.63	0.00
-9.81	-3.88	0.67
-9.53	-3.69	0.39
-9.18	-4.79	0.63
-9.38	-5.22	0.16
-8.55	-5.18	-0.27
-9.14	-5.45	-0.39
-8.90	-5.65	-0.67
-8.83	-5.22	-1.26
-8.67	-5.10	-1.65
-8.55	-4.86	-2.28
-8.47	-5.22	-2.94
-8.32	-5.30	-3.26
-8.39	-4.82	-3.53
-7.92	-5.69	-2.98
-8.98	-5.69	-3.33
-7.65	-5.81	-3.92
-7.45	-5.33	-4.71
-7.06	-6.00	-4.20
-7.10	-5.69	-4.55
-6.71	-5.49	-4.59
-6.90	-5.84	-5.06
-6.04	-5.57	-5.49
-6.43	-5.96	-5.10
-6.20	-6.39	-4.79
-5.88	-6.00	-5.26
-5.30	-7.22	-5.18
-4.75	-7.14	-4.90
-4.51	-7.34	-4.98
-4.55	-7.49	-5.02
-3.80	-7.41	-5.77
-3.33	-7.73	-5.53
-3.02	-8.32	-5.88
-3.06	-7.53	-5.77
-3.26	-7.65	-5.69
-3.65	-7.69	-6.16
-3.61	-7.06	-5.10
-3.45	-7.69	-6.32
-3.73	-7.26	-6.43
-3.37	-6.83	-6.28
-3.57	-6.83	-6.43
-3.30	-6.35	-6.35
-3.30	-6.63	-7.02
-2.94	-6.04	-7.41
-3.26	-6.12	-7.30
-2.94	-6.12	-7.69
-2.82	-6.12	-7.69
-2.31	-5.81	-7.61
-1.88	-6.04	-7.61
-1.26	-5.61	-8.00
-1.06	-5.53	-8.28
-0.55	-5.33	-8.28
0.43	-5.77	-8.55
1.14	-4.71	-8.51
2.04	-4.08	-8.94
2.51	-4.12	-8.83
3.02	-3.84	-8.59
3.57	-3.41	-8.51
3.41	-3.53	-8.47
4.39	-3.80	-7.69
4.39	-3.61	-7.96
4.82	-3.57	-8.00
5.18	-1.88	-7.92
4.94	-2.98	-7.81
5.02	-3.73	-7.49
5.30	-3.37	-7.53
5.49	-3.37	-7.18
5.81	-3.30	-6.98
6.12	-3.22	-6.83
6.32	-3.22	-6.55
6.90	-3.22	-6.08
7.06	-3.10	-5.81
7.45	-3.02	-5.65
7.49	-3.10	-5.14
7.85	-2.79	-4.90
8.08	-2.82	-4.63
8.20	-2.67	-4.31
8.36	-2.67	-3.84
8.67	-2.59	-3.33
8.90	-2.67	-2.94
8.90	-2.39	-2.71
8.83	-2.28	-2.24
9.10	-2.47	-1.84
9.38	-2.16	-1.37
9.45	-2.00	-0.98
9.61	-2.08	-0.59
9.53	-1.96	-0.24
9.30	-2.04	0.12
9.49	-2.00	0.55
9.49	-1.88	0.71
9.41	-1.77	1.06
9.41	-1.77	1.45
9.34	-1.96	1.88
9.30	-1.80	2.28
9.10	-1.57	2.94
9.06	-1.49	3.33
8.98	-1.37	3.57
8.71	-1.22	4.08
8.59	-1.18	4.71
8.32	-1.10	5.10
8.08	-1.18	5.45
7.77	-0.86	5.88
7.57	-1.02	6.47
7.37	-0.78	6.75
6.79	-0.90	6.98
6.24	-1.10	7.53
5.96	-0.78	8.08
5.57	-0.82	8.32
5.18	-1.06	8.39
4.82	-0.98	8.71
4.59	-0.86	9.22
4.16	-0.86	9.10
3.77	-0.90	9.49
3.37	-1.02	9.65
3.30	-1.14	9.41
2.63	-0.82	9.81
2.43	-0.78	10.00
2.08	-0.75	10.08
1.65	-0.12	10.20
1.53	-0.51	10.43
0.98	-0.71	10.20
0.82	-0.67	10.28
0.04	-0.98	9.41
0.27	0.78	10.40
-0.43	1.10	10.40
-0.82	0.43	10.43
-1.33	0.39	10.40
-1.53	0.59	10.24
-2.00	0.43	10.47
-2.35	0.20	10.24
-2.67	0.08	10.28
-3.18	0.00	10.00
-3.22	-0.16	10.00
-3.73	-0.27	9.81
-4.00	-0.43	9.61
-4.79	-0.24	9.53
-5.02	-0.20	9.14
-5.49	-0.08	8.90
-5.81	-0.20	8.71
-6.24	-0.08	8.55
-6.79	0.20	8.16
-7.06	0.27	7.69
-7.65	0.24	7.26
-7.96	0.43	6.86
-8.32	0.47	6.59
-8.43	0.31	6.16
9.73	-0.04	-0.47
9.69	0.08	-0.04
9.57	0.04	-0.16
9.69	-0.08	-0.08
9.89	-0.04	-0.08
9.77	0.04	-0.43
9.53	-0.04	-0.24
9.81	0.08	0.27
9.69	0.08	-0.04
9.57	0.04	-0.16
9.69	-0.08	-0.08
9.89	-0.04	-0.08
9.77	0.04	-0.43
9.53	-0.04	-0.24
9.65	-0.94	-0.20
9.69	-0.98	-0.20
9.53	-1.06	-0.31
9.53	-1.37	-0.39
9.34	-2.24	-0.51
9.06	-2.55	-0.39
9.22	-3.14	-0.24
8.75	-3.88	0.04
8.43	-4.24	0.00
8.55	-4.82	-0.16
8.32	-5.10	-0.16
7.88	-5.49	0.04
7.69	-5.92	-0.16
7.26	-6.43	-0.43
7.22	-6.79	-0.16
6.63	-7.02	-0.16
6.63	-7.30	-0.16
6.24	-7.61	-0.27
6.12	-7.88	-0.20
5.73	-7.85	-0.31
5.41	-8.16	-0.20
4.98	-8.63	0.12
4.51	-8.87	-0.04
4.16	-9.10	0.04
3.84	-9.22	0.12
3.57	-9.38	0.20
3.61	-9.06	-0.04
3.57	-9.10	-0.04
3.14	-9.61	-0.12
2.47	-9.34	0.20
3.02	-9.45	0.24
3.06	-9.45	0.31
2.16	-8.83	0.39
2.59	-10.32	-0.39
1.61	-9.81	0.31
1.14	-10.08	0.75
0.59	-10.08	0.55
0.31	-10.20	0.59
-0.08	-10.43	0.55
-0.43	-10.55	0.47
-1.29	-10.32	0.35
-1.84	-10.32	0.16
-2.00	-9.92	-0.16
-2.63	-9.61	-0.08
-3.26	-9.89	-0.08
-3.69	-9.57	0.12
-4.12	-9.10	-0.04
-4.79	-9.26	0.08
-4.94	-9.22	0.08
-5.10	-8.87	-0.08
-5.57	-9.14	0.04
-5.96	-8.87	0.20
-6.08	-8.04	-0.16
-6.71	-8.08	-0.16
-6.90	-7.88	0.16
-7.61	-7.14	0.31
-7.06	-7.02	-0.39
-8.24	-6.67	0.31
-7.88	-5.92	0.24
-8.24	-6.32	0.08
-8.79	-5.92	-0.08
-8.83	-5.45	-0.16
-9.26	-4.75	0.00
-9.18	-4.35	-0.27
-9.57	-4.08	-0.12
-9.69	-3.57	-0.27
-9.77	-3.10	-0.27
-10.12	-2.67	-0.24
-10.16	-2.08	-0.24
-10.20	-1.92	-0.27
-10.47	-1.45	-0.27
-10.24	-0.98	-0.31
-10.36	-0.78	-0.31
-10.40	-0.20	0.04
-10.40	0.00	-0.16
-10.40	-0.20	0.24
-10.32	0.12	0.63
-10.40	-0.27	1.06
-10.51	-0.43	1.61
-10.04	-0.71	2.35
-10.08	-0.82	2.98
-10.32	-0.71	3.57
-9.57	-0.94	3.84
-9.41	-0.82	4.24
-9.14	-1.06	4.75
-8.87	-0.90	5.10
-9.02	-0.24	5.77
-8.79	-0.78	5.26
-9.41	-0.39	5.92
-9.10	-1.02	5.18
-9.18	-0.55	5.10
-9.18	-0.39	5.22
-9.34	-0.35	4.63
-9.45	-0.51	5.49
-9.06	-0.43	5.02
-9.14	-0.24	5.26
-9.34	-0.16	5.10
-8.98	0.94	6.16
-8.36	1.77	5.49
-8.12	2.59	6.12
-7.88	2.71	6.35
-7.96	3.22	6.55
-7.65	2.82	6.47
-7.49	3.49	6.75
-6.86	3.49	6.94
-7.14	4.00	6.63
-6.51	4.31	7.37
-6.83	4.86	7.02
-6.83	4.39	6.90
-6.43	4.51	6.47
-6.47	4.98	6.83
-6.35	5.26	6.71
-6.16	5.10	7.34
-5.88	5.02	7.06
-5.69	5.65	7.30
-4.86	5.96	7.30
-4.31	6.08	7.41
-3.84	6.47	7.61
-3.30	6.00	7.96
-2.04	6.16	7.92
-1.77	5.81	8.59
-0.90	5.96	9.22
0.16	6.08	8.47
0.51	5.84	8.63
1.10	5.65	8.51
1.80	5.77	8.63
2.79	5.49	8.47
3.33	5.18	8.47
3.80	4.67	8.28
4.43	4.20	8.08
5.02	3.96	7.88
5.73	2.90	7.88
6.32	1.96	7.41
6.51	1.22	7.26
6.90	0.59	6.75
7.73	0.35	6.79
7.53	0.16	6.75
7.26	-0.27	6.67
7.45	-0.47	6.55
7.49	-0.71	6.55
7.49	-0.63	6.39
7.88	-0.47	6.16
7.73	-0.94	6.24
7.61	-0.86	6.08
7.53	-0.75	6.59
6.83	-0.16	6.71
6.43	0.04	7.49
5.88	0.20	7.92
5.57	0.43	8.94
5.02	0.35	8.79
5.18	0.47	8.75
5.06	0.82	8.63
5.06	0.55	8.75
4.75	0.59	8.83
5.02	0.43	9.06
4.98	0.75	8.71
5.18	1.02	9.02
5.06	0.67	8.90
5.10	0.59	8.98
5.10	0.55	8.71
5.22	0.47	8.75
5.06	0.55	8.32
5.22	0.55	8.83
5.30	0.47	8.43
5.30	0.67	8.75
5.14	0.75	8.55
4.86	1.33	8.90
4.35	2.51	8.43
4.55	1.96	9.02
3.92	2.28	9.30
3.92	2.55	9.18
3.77	2.90	9.06
3.61	3.14	9.30
2.90	3.49	9.14
2.24	3.41	9.38
1.88	3.49	9.49
2.00	3.45	9.65
2.35	3.65	9.57
1.73	4.43	9.18
1.37	4.55	8.94
1.41	5.02	8.55
0.59	5.14	9.22
0.47	5.06	9.18
0.39	5.14	9.06
0.00	5.14	9.22
0.31	5.10	9.26
0.00	5.22	9.49
0.08	5.18	8.67
-0.04	4.79	9.53
-0.12	4.59	9.22
-0.63	5.10	8.71
-0.31	4.98	9.53
-0.59	5.02	9.30
-0.98	5.69	9.57
-0.51	4.71	9.10
-0.78	4.79	9.26
-1.29	4.47	9.26
-1.49	4.35	9.41
-1.80	4.43	9.34
-1.77	4.28	9.65
-2.00	4.08	9.65
-2.31	3.37	9.77
-2.12	3.57	9.89
-2.04	2.98	10.16
-2.59	2.31	9.96
-2.39	2.35	10.08
-2.51	2.43	9.73
-2.51	2.16	9.92
-1.77	2.04	10.24
-1.88	2.20	10.36
-1.37	1.84	10.36
-2.24	1.69	10.36
-2.82	1.14	10.20
-3.06	1.02	10.20
-3.73	0.94	10.04
-3.22	0.51	9.92
-3.65	0.08	9.89
-4.08	-0.08	9.77
-3.77	-1.10	9.81
-3.45	-0.94	9.89
-4.71	-4.75	10.59
-3.88	-1.49	9.57
-3.69	-1.61	9.85
-3.49	-1.26	9.96
-3.69	-1.49	10.00
-3.57	-2.00	9.53
-3.77	-2.08	9.69
-3.69	-2.39	9.61
-3.73	-2.47	9.81
-4.00	-3.33	9.22
-3.41	-2.98	9.34
-2.86	-2.79	9.57
-3.18	-3.06	9.77
-2.55	-2.59	9.69
-2.20	-2.24	10.16
-2.39	-2.55	9.96
-2.04	-2.20	9.89
-2.04	-2.20	9.85
-1.77	-2.24	10.08
-2.12	-2.28	9.81
-2.16	-1.77	10.08
-1.84	-1.80	9.89
-1.53	-1.57	10.00
-1.80	-1.33	10.24
-2.04	-2.24	9.92
-2.04	-2.31	9.85
-1.84	-1.73	10.08
-1.41	-1.96	10.16
-0.98	-1.77	10.55
-0.98	-1.22	10.24
-0.75	-1.18	10.36
0.71	-1.18	10.90
-0.16	-1.77	10.67
-0.12	-1.26	10.51
0.24	-1.14	10.71
0.24	-0.94	10.32
0.59	-0.82	10.36
0.04	-0.43	10.79
0.31	-0.31	10.36
0.90	-0.24	10.12
1.45	0.43	9.96
0.51	-0.04	10.63
1.10	0.31	10.32
0.43	0.00	9.45
0.82	-0.35	9.81
0.67	-0.20	10.59
0.67	-0.90	10.04
0.94	-0.04	10.36
1.02	-0.51	10.47
0.39	-0.24	9.69
0.75	0.08	9.96
0.82	0.04	10.55
1.06	0.16	10.51
1.49	1.02	10.20
0.78	0.94	9.85
0.35	0.16	10.08
-0.08	-0.51	9.96
0.12	0.43	10.12
1.10	0.75	10.40
0.31	1.33	10.28
0.31	0.59	10.40
-0.71	1.26	10.16
-0.55	0.71	10.16
0.00	1.61	10.28
-0.24	1.41	10.71
-0.24	0.67	10.28
-0.08	0.55	10.40
0.04	-1.10	10.32
-0.16	-2.00	10.24
0.20	-3.57	9.89
-0.16	-3.06	9.53
-0.08	-3.88	9.14
0.08	-5.57	8.36
0.20	-6.86	7.81
0.00	-8.87	5.81
-0.27	-8.24	5.26
-0.08	-8.87	3.92
-0.43	-10.00	3.10
-0.39	-10.24	2.35
-0.27	-9.89	1.69
-0.16	-10.16	-0.20
-0.16	-9.96	-1.80
-0.78	-9.96	-2.71
-0.86	-8.83	-3.06
-0.55	-9.45	-3.37
-0.43	-8.83	-3.53
-0.78	-8.79	-3.88
-0.51	-9.81	-5.45
-0.12	-7.85	-6.32
-0.20	-6.94	-7.49
-0.31	-5.30	-8.20
-0.08	-4.20	-9.41
0.27	-3.80	-9.38
0.35	-2.16	-10.08
0.39	-0.75	-9.96
0.16	0.12	-9.81
0.00	1.73	-9.57
-0.12	3.37	-9.53
-0.31	3.77	-9.02
-0.08	5.02	-8.32
0.00	5.30	-8.87
-0.59	6.67	-7.57
0.35	8.39	-7.22
-0.04	8.71	-5.69
-0.24	9.45	-4.86
0.35	10.04	-2.47
0.12	10.04	-2.51
-0.20	10.36	-0.75
0.08	10.67	0.31
-0.04	10.47	1.77
0.08	9.73	2.94
0.00	9.65	4.16
-0.08	8.83	5.22
-0.27	8.20	6.28
-0.16	7.73	6.94
-0.27	7.10	7.69
-0.12	6.39	8.55
-0.12	5.57	9.14
-0.08	4.51	9.38
-0.12	3.57	9.85
0.00	2.63	10.08
-0.78	2.75	10.04
-0.51	2.24	10.47
-0.78	1.65	10.43
-1.29	1.33	10.51
-1.73	1.57	10.00
-1.92	1.96	10.04
-1.77	1.80	10.00
-2.04	1.77	9.92
-2.35	1.77	10.12
-2.67	1.96	10.00
-2.79	1.88	9.85
-3.49	1.53	9.89
-3.96	1.73	9.69
-4.43	1.26	9.30
-5.06	1.22	9.65
-4.86	1.53	9.38
-5.57	1.22	9.02
-5.45	1.57	8.94
-5.37	1.33	8.98
-4.31	0.16	8.16
-6.67	1.37	9.30
-5.37	0.94	8.79
-6.04	1.61	9.30
-5.69	1.22	9.57
-5.69	0.90	9.18
-5.81	0.67	9.49
-6.04	-0.16	9.22
-5.96	-0.67	8.94
-5.77	-1.84	8.43
-6.28	-2.94	7.65
-6.28	-3.84	7.10
-6.39	-5.14	6.08
-6.63	-6.04	5.02
-6.75	-6.59	3.96
-6.98	-7.26	2.71
-6.90	-7.34	1.10
-6.98	-7.10	-0.59
-6.86	-7.10	-1.49
-7.06	-7.10	-1.77
-7.06	-7.41	-2.75
-6.79	-6.94	-3.06
-6.79	-7.02	-3.06
-6.71	-6.43	-3.92
-6.71	-6.71	-5.18
-6.20	-6.04	-5.26
-6.28	-5.84	-5.33
-6.35	-5.06	-6.04
-6.51	-4.24	-6.35
-7.06	-4.08	-5.73
-7.06	-3.26	-7.06
-6.67	-2.98	-6.63
-6.67	-1.61	-7.34
-6.47	-0.63	-7.69
-6.32	0.86	-7.77
-6.32	1.80	-7.53
-5.92	2.51	-7.41
-5.81	3.65	-7.88
-5.61	4.43	-7.53
-6.04	4.43	-7.10
-5.45	5.30	-7.10
-6.04	5.81	-6.32
-5.69	6.86	-4.82
-5.69	7.81	-3.84
-5.49	8.43	-3.26
-5.22	8.79	-2.63
-5.14	9.30	-0.63
-4.59	9.73	0.39
-4.82	9.22	1.80
-4.79	8.55	3.26
-5.18	7.96	4.67
-5.18	6.83	5.96
-5.06	6.47	6.51
-4.86	5.26	7.49
-5.02	4.08	8.12
-4.94	2.71	8.94
-4.94	0.82	9.02
-5.26	1.18	8.98
-5.61	1.77	8.79
-6.20	1.61	8.32
-6.12	1.06	8.39
-7.30	0.63	7.18
-7.96	0.63	6.55
-8.43	0.98	6.51
-9.65	0.00	5.88
-10.16	0.35	4.98
-9.41	-0.55	4.51
-9.14	-0.31	4.16
-9.10	-0.35	4.82
-10.12	0.59	4.67
-10.04	2.35	5.22
-9.18	2.39	3.92
-8.94	3.49	4.59
-8.83	4.00	3.69
-8.87	4.71	3.26
-8.55	5.22	2.75
-8.87	5.33	2.28
-8.39	5.18	2.35
-8.39	5.14	1.41
-8.71	5.45	1.33
-9.22	5.33	0.75
-9.34	5.57	0.94
-9.14	5.65	0.51
-9.14	5.33	-0.67
-8.98	5.14	-1.10
-8.98	4.59	-2.39
-8.71	4.82	-3.37
-8.90	4.08	-3.80
-8.75	3.06	-3.96
-8.79	2.47	-4.59
-8.87	2.00	-5.02
-9.02	1.37	-5.41
-8.63	0.75	-5.45
-8.47	0.59	-5.30
-9.26	0.12	-5.77
-8.71	-0.94	-5.57
